NO,DATE,TIME,FUNCTION,RANGE,SPEED,VALUE
325,2021-07-31,08:01:15:436631,DC VOLTAGE,5V,MEDIUM,4.101178
326,2021-07-31,08:01:17:440708,DC VOLTAGE,5V,MEDIUM,4.101404
327,2021-07-31,08:01:19:456897,DC VOLTAGE,5V,MEDIUM,4.101823
328,2021-07-31,08:01:21:472644,DC VOLTAGE,5V,MEDIUM,4.102412
329,2021-07-31,08:01:23:483749,DC VOLTAGE,5V,MEDIUM,4.102665
330,2021-07-31,08:01:25:497918,DC VOLTAGE,5V,MEDIUM,4.103063
331,2021-07-31,08:01:27:501477,DC VOLTAGE,5V,MEDIUM,4.103719
332,2021-07-31,08:01:29:503777,DC VOLTAGE,5V,MEDIUM,4.103957
333,2021-07-31,08:01:31:511618,DC VOLTAGE,5V,MEDIUM,4.104307
334,2021-07-31,08:01:33:514617,DC VOLTAGE,5V,MEDIUM,4.104538
335,2021-07-31,08:01:35:516839,DC VOLTAGE,5V,MEDIUM,4.105172
336,2021-07-31,08:01:37:521608,DC VOLTAGE,5V,MEDIUM,4.105609
337,2021-07-31,08:01:39:523691,DC VOLTAGE,5V,MEDIUM,4.105814
338,2021-07-31,08:01:41:531536,DC VOLTAGE,5V,MEDIUM,4.106392
339,2021-07-31,08:01:43:541522,DC VOLTAGE,5V,MEDIUM,4.106838
340,2021-07-31,08:01:45:559181,DC VOLTAGE,5V,MEDIUM,4.107262
341,2021-07-31,08:01:47:574028,DC VOLTAGE,5V,MEDIUM,4.107847
342,2021-07-31,08:01:49:586769,DC VOLTAGE,5V,MEDIUM,4.108039
343,2021-07-31,08:01:51:597304,DC VOLTAGE,5V,MEDIUM,4.108438
344,2021-07-31,08:01:53:613753,DC VOLTAGE,5V,MEDIUM,4.109085
345,2021-07-31,08:01:55:616634,DC VOLTAGE,5V,MEDIUM,4.10928
346,2021-07-31,08:01:57:624127,DC VOLTAGE,5V,MEDIUM,4.109667
347,2021-07-31,08:01:59:637665,DC VOLTAGE,5V,MEDIUM,4.110279
348,2021-07-31,08:02:01:643740,DC VOLTAGE,5V,MEDIUM,4.110482
349,2021-07-31,08:02:03:657667,DC VOLTAGE,5V,MEDIUM,4.110902
350,2021-07-31,08:02:05:667374,DC VOLTAGE,5V,MEDIUM,4.111483
351,2021-07-31,08:02:07:683661,DC VOLTAGE,5V,MEDIUM,4.111662
352,2021-07-31,08:02:09:691502,DC VOLTAGE,5V,MEDIUM,4.11208
353,2021-07-31,08:02:11:706686,DC VOLTAGE,5V,MEDIUM,4.112686
354,2021-07-31,08:02:13:710692,DC VOLTAGE,5V,MEDIUM,4.112888
355,2021-07-31,08:02:15:721588,DC VOLTAGE,5V,MEDIUM,4.113249
356,2021-07-31,08:02:17:727696,DC VOLTAGE,5V,MEDIUM,4.113871
357,2021-07-31,08:02:19:732755,DC VOLTAGE,5V,MEDIUM,4.114059
358,2021-07-31,08:02:21:739724,DC VOLTAGE,5V,MEDIUM,4.114473
359,2021-07-31,08:02:23:744517,DC VOLTAGE,5V,MEDIUM,4.115022
360,2021-07-31,08:02:25:747637,DC VOLTAGE,5V,MEDIUM,4.115222
361,2021-07-31,08:02:27:756637,DC VOLTAGE,5V,MEDIUM,4.115632
362,2021-07-31,08:02:29:766764,DC VOLTAGE,5V,MEDIUM,4.116061
363,2021-07-31,08:02:31:768973,DC VOLTAGE,5V,MEDIUM,4.116594
364,2021-07-31,08:02:33:774357,DC VOLTAGE,5V,MEDIUM,4.11676
365,2021-07-31,08:02:35:778390,DC VOLTAGE,5V,MEDIUM,4.117181
366,2021-07-31,08:02:37:784734,DC VOLTAGE,5V,MEDIUM,4.11778
367,2021-07-31,08:02:39:792596,DC VOLTAGE,5V,MEDIUM,4.117956
368,2021-07-31,08:02:41:807744,DC VOLTAGE,5V,MEDIUM,4.118357
369,2021-07-31,08:02:43:821522,DC VOLTAGE,5V,MEDIUM,4.118919
370,2021-07-31,08:02:45:838734,DC VOLTAGE,5V,MEDIUM,4.11911
371,2021-07-31,08:02:47:852629,DC VOLTAGE,5V,MEDIUM,4.119506
372,2021-07-31,08:02:49:867127,DC VOLTAGE,5V,MEDIUM,4.120079
373,2021-07-31,08:02:51:871206,DC VOLTAGE,5V,MEDIUM,4.120244
374,2021-07-31,08:02:53:887321,DC VOLTAGE,5V,MEDIUM,4.120604
375,2021-07-31,08:02:55:892622,DC VOLTAGE,5V,MEDIUM,4.12118
376,2021-07-31,08:02:57:902646,DC VOLTAGE,5V,MEDIUM,4.121379
377,2021-07-31,08:02:59:906729,DC VOLTAGE,5V,MEDIUM,4.121746
378,2021-07-31,08:03:01:919743,DC VOLTAGE,5V,MEDIUM,4.12231
379,2021-07-31,08:03:03:924766,DC VOLTAGE,5V,MEDIUM,4.122477
380,2021-07-31,08:03:05:934746,DC VOLTAGE,5V,MEDIUM,4.122885
381,2021-07-31,08:03:07:947010,DC VOLTAGE,5V,MEDIUM,4.123405
382,2021-07-31,08:03:09:957703,DC VOLTAGE,5V,MEDIUM,4.123756
383,2021-07-31,08:03:11:971602,DC VOLTAGE,5V,MEDIUM,4.123973
384,2021-07-31,08:03:13:978655,DC VOLTAGE,5V,MEDIUM,4.124524
385,2021-07-31,08:03:15:981637,DC VOLTAGE,5V,MEDIUM,4.124885
386,2021-07-31,08:03:17:987664,DC VOLTAGE,5V,MEDIUM,4.125081
387,2021-07-31,08:03:19:993078,DC VOLTAGE,5V,MEDIUM,4.125608
388,2021-07-31,08:03:21:999404,DC VOLTAGE,5V,MEDIUM,4.125958
389,2021-07-31,08:03:24:013650,DC VOLTAGE,5V,MEDIUM,4.126154
390,2021-07-31,08:03:26:022642,DC VOLTAGE,5V,MEDIUM,4.126689
391,2021-07-31,08:03:28:037644,DC VOLTAGE,5V,MEDIUM,4.12703
392,2021-07-31,08:03:30:039995,DC VOLTAGE,5V,MEDIUM,4.12724
393,2021-07-31,08:03:32:052669,DC VOLTAGE,5V,MEDIUM,4.127581
394,2021-07-31,08:03:34:069639,DC VOLTAGE,5V,MEDIUM,4.12815
395,2021-07-31,08:03:36:076816,DC VOLTAGE,5V,MEDIUM,4.128319
396,2021-07-31,08:03:38:085744,DC VOLTAGE,5V,MEDIUM,4.128628
397,2021-07-31,08:03:40:100860,DC VOLTAGE,5V,MEDIUM,4.129205
398,2021-07-31,08:03:42:106842,DC VOLTAGE,5V,MEDIUM,4.129413
399,2021-07-31,08:03:44:114676,DC VOLTAGE,5V,MEDIUM,4.129741
400,2021-07-31,08:03:46:126757,DC VOLTAGE,5V,MEDIUM,4.13025
401,2021-07-31,08:03:48:135833,DC VOLTAGE,5V,MEDIUM,4.130616
402,2021-07-31,08:03:50:151597,DC VOLTAGE,5V,MEDIUM,4.130764
403,2021-07-31,08:03:52:157744,DC VOLTAGE,5V,MEDIUM,4.131306
404,2021-07-31,08:03:54:162617,DC VOLTAGE,5V,MEDIUM,4.131646
405,2021-07-31,08:03:56:172643,DC VOLTAGE,5V,MEDIUM,4.131822
406,2021-07-31,08:03:58:180635,DC VOLTAGE,5V,MEDIUM,4.132339
407,2021-07-31,08:04:00:185744,DC VOLTAGE,5V,MEDIUM,4.132722
408,2021-07-31,08:04:02:200068,DC VOLTAGE,5V,MEDIUM,4.13289
409,2021-07-31,08:04:04:213774,DC VOLTAGE,5V,MEDIUM,4.133387
410,2021-07-31,08:04:06:229672,DC VOLTAGE,5V,MEDIUM,4.133733
411,2021-07-31,08:04:08:244787,DC VOLTAGE,5V,MEDIUM,4.133893
412,2021-07-31,08:04:10:246845,DC VOLTAGE,5V,MEDIUM,4.134404
413,2021-07-31,08:04:12:254673,DC VOLTAGE,5V,MEDIUM,4.134722
414,2021-07-31,08:04:14:266832,DC VOLTAGE,5V,MEDIUM,4.134895
415,2021-07-31,08:04:16:278965,DC VOLTAGE,5V,MEDIUM,4.135438
416,2021-07-31,08:04:18:288699,DC VOLTAGE,5V,MEDIUM,4.135786
417,2021-07-31,08:04:20:300888,DC VOLTAGE,5V,MEDIUM,4.135962
418,2021-07-31,08:04:22:314817,DC VOLTAGE,5V,MEDIUM,4.136444
419,2021-07-31,08:04:24:328655,DC VOLTAGE,5V,MEDIUM,4.136799
420,2021-07-31,08:04:26:344735,DC VOLTAGE,5V,MEDIUM,4.136948
421,2021-07-31,08:04:28:354697,DC VOLTAGE,5V,MEDIUM,4.137284
422,2021-07-31,08:04:30:358619,DC VOLTAGE,5V,MEDIUM,4.137751
423,2021-07-31,08:04:32:363697,DC VOLTAGE,5V,MEDIUM,4.138114
424,2021-07-31,08:04:34:374775,DC VOLTAGE,5V,MEDIUM,4.138299
425,2021-07-31,08:04:36:388722,DC VOLTAGE,5V,MEDIUM,4.138783
426,2021-07-31,08:04:38:396264,DC VOLTAGE,5V,MEDIUM,4.139107
427,2021-07-31,08:04:40:398420,DC VOLTAGE,5V,MEDIUM,4.139272
428,2021-07-31,08:04:42:411323,DC VOLTAGE,5V,MEDIUM,4.139772
429,2021-07-31,08:04:44:418651,DC VOLTAGE,5V,MEDIUM,4.140108
430,2021-07-31,08:04:46:426901,DC VOLTAGE,5V,MEDIUM,4.140289
431,2021-07-31,08:04:48:433680,DC VOLTAGE,5V,MEDIUM,4.140754
432,2021-07-31,08:04:50:445873,DC VOLTAGE,5V,MEDIUM,4.141063
433,2021-07-31,08:04:52:448833,DC VOLTAGE,5V,MEDIUM,4.141239
434,2021-07-31,08:04:54:457234,DC VOLTAGE,5V,MEDIUM,4.141716
435,2021-07-31,08:04:56:464802,DC VOLTAGE,5V,MEDIUM,4.142047
436,2021-07-31,08:04:58:468430,DC VOLTAGE,5V,MEDIUM,4.142197
437,2021-07-31,08:05:00:483720,DC VOLTAGE,5V,MEDIUM,4.142692
438,2021-07-31,08:05:02:491522,DC VOLTAGE,5V,MEDIUM,4.143016
439,2021-07-31,08:05:04:507895,DC VOLTAGE,5V,MEDIUM,4.143349
440,2021-07-31,08:05:06:514079,DC VOLTAGE,5V,MEDIUM,4.143784
441,2021-07-31,08:05:08:530757,DC VOLTAGE,5V,MEDIUM,4.143939
442,2021-07-31,08:05:10:538641,DC VOLTAGE,5V,MEDIUM,4.144275
443,2021-07-31,08:05:12:548609,DC VOLTAGE,5V,MEDIUM,4.144741
444,2021-07-31,08:05:14:554722,DC VOLTAGE,5V,MEDIUM,4.144919
445,2021-07-31,08:05:16:566780,DC VOLTAGE,5V,MEDIUM,4.145186
446,2021-07-31,08:05:18:584350,DC VOLTAGE,5V,MEDIUM,4.145675
447,2021-07-31,08:05:20:591622,DC VOLTAGE,5V,MEDIUM,4.145844
448,2021-07-31,08:05:22:595043,DC VOLTAGE,5V,MEDIUM,4.146135
449,2021-07-31,08:05:24:611286,DC VOLTAGE,5V,MEDIUM,4.146596
450,2021-07-31,08:05:26:621538,DC VOLTAGE,5V,MEDIUM,4.146764
451,2021-07-31,08:05:28:637749,DC VOLTAGE,5V,MEDIUM,4.14707
452,2021-07-31,08:05:30:654921,DC VOLTAGE,5V,MEDIUM,4.147538
453,2021-07-31,08:05:32:668736,DC VOLTAGE,5V,MEDIUM,4.147695
454,2021-07-31,08:05:34:672722,DC VOLTAGE,5V,MEDIUM,4.147976
455,2021-07-31,08:05:36:675767,DC VOLTAGE,5V,MEDIUM,4.148127
456,2021-07-31,08:05:38:678473,DC VOLTAGE,5V,MEDIUM,4.148632
457,2021-07-31,08:05:40:683217,DC VOLTAGE,5V,MEDIUM,4.148895
458,2021-07-31,08:05:42:695726,DC VOLTAGE,5V,MEDIUM,4.149182
459,2021-07-31,08:05:44:702707,DC VOLTAGE,5V,MEDIUM,4.149638
460,2021-07-31,08:05:46:718205,DC VOLTAGE,5V,MEDIUM,4.149812
461,2021-07-31,08:05:48:724989,DC VOLTAGE,5V,MEDIUM,4.150104
462,2021-07-31,08:05:50:742717,DC VOLTAGE,5V,MEDIUM,4.150546
463,2021-07-31,08:05:52:759731,DC VOLTAGE,5V,MEDIUM,4.150707
464,2021-07-31,08:05:54:769643,DC VOLTAGE,5V,MEDIUM,4.151018
465,2021-07-31,08:05:56:785773,DC VOLTAGE,5V,MEDIUM,4.151459
466,2021-07-31,08:05:58:788659,DC VOLTAGE,5V,MEDIUM,4.151592
467,2021-07-31,08:06:00:792521,DC VOLTAGE,5V,MEDIUM,4.1519
468,2021-07-31,08:06:02:806728,DC VOLTAGE,5V,MEDIUM,4.152349
469,2021-07-31,08:06:04:821622,DC VOLTAGE,5V,MEDIUM,4.152493
470,2021-07-31,08:06:06:835476,DC VOLTAGE,5V,MEDIUM,4.1528
471,2021-07-31,08:06:08:838126,DC VOLTAGE,5V,MEDIUM,4.153241
472,2021-07-31,08:06:10:849255,DC VOLTAGE,5V,MEDIUM,4.153366
473,2021-07-31,08:06:12:852917,DC VOLTAGE,5V,MEDIUM,4.153666
474,2021-07-31,08:06:14:862694,DC VOLTAGE,5V,MEDIUM,4.154127
475,2021-07-31,08:06:16:873753,DC VOLTAGE,5V,MEDIUM,4.154258
476,2021-07-31,08:06:18:889635,DC VOLTAGE,5V,MEDIUM,4.154558
477,2021-07-31,08:06:20:904642,DC VOLTAGE,5V,MEDIUM,4.154982
478,2021-07-31,08:06:22:907804,DC VOLTAGE,5V,MEDIUM,4.155132
479,2021-07-31,08:06:24:923635,DC VOLTAGE,5V,MEDIUM,4.155434
480,2021-07-31,08:06:26:926735,DC VOLTAGE,5V,MEDIUM,4.15584
481,2021-07-31,08:06:28:935729,DC VOLTAGE,5V,MEDIUM,4.156014
482,2021-07-31,08:06:30:940681,DC VOLTAGE,5V,MEDIUM,4.156285
483,2021-07-31,08:06:32:943666,DC VOLTAGE,5V,MEDIUM,4.156749
484,2021-07-31,08:06:34:947719,DC VOLTAGE,5V,MEDIUM,4.15702
485,2021-07-31,08:06:36:959772,DC VOLTAGE,5V,MEDIUM,4.157137
486,2021-07-31,08:06:38:970639,DC VOLTAGE,5V,MEDIUM,4.157441
487,2021-07-31,08:06:40:979640,DC VOLTAGE,5V,MEDIUM,4.15788
488,2021-07-31,08:06:42:994023,DC VOLTAGE,5V,MEDIUM,4.158022
489,2021-07-31,08:06:45:002760,DC VOLTAGE,5V,MEDIUM,4.158275
490,2021-07-31,08:06:47:011598,DC VOLTAGE,5V,MEDIUM,4.158727
491,2021-07-31,08:06:49:017737,DC VOLTAGE,5V,MEDIUM,4.158854
492,2021-07-31,08:06:51:032652,DC VOLTAGE,5V,MEDIUM,4.159162
493,2021-07-31,08:06:53:039899,DC VOLTAGE,5V,MEDIUM,4.159547
494,2021-07-31,08:06:55:049180,DC VOLTAGE,5V,MEDIUM,4.159685
495,2021-07-31,08:06:57:057051,DC VOLTAGE,5V,MEDIUM,4.159973
496,2021-07-31,08:06:59:067171,DC VOLTAGE,5V,MEDIUM,4.160402
497,2021-07-31,08:07:01:082722,DC VOLTAGE,5V,MEDIUM,4.160556
498,2021-07-31,08:07:03:096373,DC VOLTAGE,5V,MEDIUM,4.160791
499,2021-07-31,08:07:05:102727,DC VOLTAGE,5V,MEDIUM,4.161228
500,2021-07-31,08:07:07:115720,DC VOLTAGE,5V,MEDIUM,4.161503
501,2021-07-31,08:07:09:132631,DC VOLTAGE,5V,MEDIUM,4.161635
502,2021-07-31,08:07:11:138682,DC VOLTAGE,5V,MEDIUM,4.162038
503,2021-07-31,08:07:13:155750,DC VOLTAGE,5V,MEDIUM,4.162298
504,2021-07-31,08:07:15:166746,DC VOLTAGE,5V,MEDIUM,4.162461
505,2021-07-31,08:07:17:175821,DC VOLTAGE,5V,MEDIUM,4.162898
506,2021-07-31,08:07:19:178068,DC VOLTAGE,5V,MEDIUM,4.163159
507,2021-07-31,08:07:21:183642,DC VOLTAGE,5V,MEDIUM,4.163278
508,2021-07-31,08:07:23:189907,DC VOLTAGE,5V,MEDIUM,4.163691
509,2021-07-31,08:07:25:203751,DC VOLTAGE,5V,MEDIUM,4.163952
510,2021-07-31,08:07:27:212722,DC VOLTAGE,5V,MEDIUM,4.164088
511,2021-07-31,08:07:29:229977,DC VOLTAGE,5V,MEDIUM,4.164482
512,2021-07-31,08:07:31:242673,DC VOLTAGE,5V,MEDIUM,4.164763
513,2021-07-31,08:07:33:247726,DC VOLTAGE,5V,MEDIUM,4.164897
514,2021-07-31,08:07:35:257992,DC VOLTAGE,5V,MEDIUM,4.165314
515,2021-07-31,08:07:37:271520,DC VOLTAGE,5V,MEDIUM,4.165568
516,2021-07-31,08:07:39:288773,DC VOLTAGE,5V,MEDIUM,4.165713
517,2021-07-31,08:07:41:295503,DC VOLTAGE,5V,MEDIUM,4.165963
518,2021-07-31,08:07:43:297644,DC VOLTAGE,5V,MEDIUM,4.166356
519,2021-07-31,08:07:45:306774,DC VOLTAGE,5V,MEDIUM,4.166639
520,2021-07-31,08:07:47:322766,DC VOLTAGE,5V,MEDIUM,4.166764
521,2021-07-31,08:07:49:333798,DC VOLTAGE,5V,MEDIUM,4.16714
522,2021-07-31,08:07:51:338663,DC VOLTAGE,5V,MEDIUM,4.167415
523,2021-07-31,08:07:53:343679,DC VOLTAGE,5V,MEDIUM,4.167569
524,2021-07-31,08:07:55:360673,DC VOLTAGE,5V,MEDIUM,4.167952
525,2021-07-31,08:07:57:364401,DC VOLTAGE,5V,MEDIUM,4.168227
526,2021-07-31,08:07:59:366897,DC VOLTAGE,5V,MEDIUM,4.168358
527,2021-07-31,08:08:01:383698,DC VOLTAGE,5V,MEDIUM,4.168785
528,2021-07-31,08:08:03:395170,DC VOLTAGE,5V,MEDIUM,4.169044
529,2021-07-31,08:08:05:399912,DC VOLTAGE,5V,MEDIUM,4.169158
530,2021-07-31,08:08:07:411532,DC VOLTAGE,5V,MEDIUM,4.169542
531,2021-07-31,08:08:09:423760,DC VOLTAGE,5V,MEDIUM,4.169803
532,2021-07-31,08:08:11:435688,DC VOLTAGE,5V,MEDIUM,4.169956
533,2021-07-31,08:08:13:446843,DC VOLTAGE,5V,MEDIUM,4.170331
534,2021-07-31,08:08:15:454757,DC VOLTAGE,5V,MEDIUM,4.170588
535,2021-07-31,08:08:17:469080,DC VOLTAGE,5V,MEDIUM,4.170712
536,2021-07-31,08:08:19:473642,DC VOLTAGE,5V,MEDIUM,4.171103
537,2021-07-31,08:08:21:482743,DC VOLTAGE,5V,MEDIUM,4.171375
538,2021-07-31,08:08:23:493592,DC VOLTAGE,5V,MEDIUM,4.171479
539,2021-07-31,08:08:25:501327,DC VOLTAGE,5V,MEDIUM,4.171865
540,2021-07-31,08:08:27:507921,DC VOLTAGE,5V,MEDIUM,4.172132
541,2021-07-31,08:08:29:510530,DC VOLTAGE,5V,MEDIUM,4.17239
542,2021-07-31,08:08:31:516694,DC VOLTAGE,5V,MEDIUM,4.172785
543,2021-07-31,08:08:33:528405,DC VOLTAGE,5V,MEDIUM,4.172916
544,2021-07-31,08:08:35:532545,DC VOLTAGE,5V,MEDIUM,4.173174
545,2021-07-31,08:08:37:539966,DC VOLTAGE,5V,MEDIUM,4.173313
546,2021-07-31,08:08:39:543675,DC VOLTAGE,5V,MEDIUM,4.173696
547,2021-07-31,08:08:41:559595,DC VOLTAGE,5V,MEDIUM,4.173945
548,2021-07-31,08:08:43:567251,DC VOLTAGE,5V,MEDIUM,4.174067
549,2021-07-31,08:08:45:571604,DC VOLTAGE,5V,MEDIUM,4.174452
550,2021-07-31,08:08:47:585414,DC VOLTAGE,5V,MEDIUM,4.174731
551,2021-07-31,08:08:49:597298,DC VOLTAGE,5V,MEDIUM,4.174845
552,2021-07-31,08:08:51:601292,DC VOLTAGE,5V,MEDIUM,4.175207
553,2021-07-31,08:08:53:606831,DC VOLTAGE,5V,MEDIUM,4.175458
554,2021-07-31,08:08:55:612654,DC VOLTAGE,5V,MEDIUM,4.175604
555,2021-07-31,08:08:57:616876,DC VOLTAGE,5V,MEDIUM,4.175977
556,2021-07-31,08:08:59:632722,DC VOLTAGE,5V,MEDIUM,4.1762
557,2021-07-31,08:09:01:640973,DC VOLTAGE,5V,MEDIUM,4.176327
558,2021-07-31,08:09:03:657668,DC VOLTAGE,5V,MEDIUM,4.176831
559,2021-07-31,08:09:05:666668,DC VOLTAGE,5V,MEDIUM,4.176966
560,2021-07-31,08:09:07:678715,DC VOLTAGE,5V,MEDIUM,4.177213
561,2021-07-31,08:09:09:681532,DC VOLTAGE,5V,MEDIUM,4.177581
562,2021-07-31,08:09:11:684006,DC VOLTAGE,5V,MEDIUM,4.177711
563,2021-07-31,08:09:13:696362,DC VOLTAGE,5V,MEDIUM,4.177961
564,2021-07-31,08:09:15:712667,DC VOLTAGE,5V,MEDIUM,4.178304
565,2021-07-31,08:09:17:722662,DC VOLTAGE,5V,MEDIUM,4.178454
566,2021-07-31,08:09:19:736764,DC VOLTAGE,5V,MEDIUM,4.178687
567,2021-07-31,08:09:21:739540,DC VOLTAGE,5V,MEDIUM,4.179079
568,2021-07-31,08:09:23:751522,DC VOLTAGE,5V,MEDIUM,4.179208
569,2021-07-31,08:09:25:753832,DC VOLTAGE,5V,MEDIUM,4.17944
570,2021-07-31,08:09:27:756655,DC VOLTAGE,5V,MEDIUM,4.179553
571,2021-07-31,08:09:29:760645,DC VOLTAGE,5V,MEDIUM,4.179939
572,2021-07-31,08:09:31:768670,DC VOLTAGE,5V,MEDIUM,4.180191
573,2021-07-31,08:09:33:777731,DC VOLTAGE,5V,MEDIUM,4.180329
574,2021-07-31,08:09:35:791519,DC VOLTAGE,5V,MEDIUM,4.180685
575,2021-07-31,08:09:37:798867,DC VOLTAGE,5V,MEDIUM,4.180903
576,2021-07-31,08:09:39:806052,DC VOLTAGE,5V,MEDIUM,4.181147
577,2021-07-31,08:09:41:808996,DC VOLTAGE,5V,MEDIUM,4.181523
578,2021-07-31,08:09:43:825738,DC VOLTAGE,5V,MEDIUM,4.181624
579,2021-07-31,08:09:45:842732,DC VOLTAGE,5V,MEDIUM,4.181898
580,2021-07-31,08:09:47:859729,DC VOLTAGE,5V,MEDIUM,4.18227
581,2021-07-31,08:09:49:870094,DC VOLTAGE,5V,MEDIUM,4.182401
582,2021-07-31,08:09:51:875533,DC VOLTAGE,5V,MEDIUM,4.182627
583,2021-07-31,08:09:53:877539,DC VOLTAGE,5V,MEDIUM,4.182973
584,2021-07-31,08:09:55:882732,DC VOLTAGE,5V,MEDIUM,4.183092
585,2021-07-31,08:09:57:889938,DC VOLTAGE,5V,MEDIUM,4.183352
586,2021-07-31,08:09:59:904699,DC VOLTAGE,5V,MEDIUM,4.183687
587,2021-07-31,08:10:01:921589,DC VOLTAGE,5V,MEDIUM,4.183794
588,2021-07-31,08:10:03:933758,DC VOLTAGE,5V,MEDIUM,4.184052
589,2021-07-31,08:10:05:940683,DC VOLTAGE,5V,MEDIUM,4.184404
590,2021-07-31,08:10:07:954798,DC VOLTAGE,5V,MEDIUM,4.184532
591,2021-07-31,08:10:09:959785,DC VOLTAGE,5V,MEDIUM,4.184786
592,2021-07-31,08:10:11:967977,DC VOLTAGE,5V,MEDIUM,4.18514
593,2021-07-31,08:10:13:980640,DC VOLTAGE,5V,MEDIUM,4.185249
594,2021-07-31,08:10:15:990646,DC VOLTAGE,5V,MEDIUM,4.1855
595,2021-07-31,08:10:17:995147,DC VOLTAGE,5V,MEDIUM,4.185836
596,2021-07-31,08:10:20:000950,DC VOLTAGE,5V,MEDIUM,4.186068
597,2021-07-31,08:10:22:003655,DC VOLTAGE,5V,MEDIUM,4.186171
598,2021-07-31,08:10:24:012719,DC VOLTAGE,5V,MEDIUM,4.186439
599,2021-07-31,08:10:26:018726,DC VOLTAGE,5V,MEDIUM,4.186805
600,2021-07-31,08:10:28:027757,DC VOLTAGE,5V,MEDIUM,4.186913
601,2021-07-31,08:10:30:033767,DC VOLTAGE,5V,MEDIUM,4.187118
602,2021-07-31,08:10:32:038717,DC VOLTAGE,5V,MEDIUM,4.187493
603,2021-07-31,08:10:34:052660,DC VOLTAGE,5V,MEDIUM,4.187603
604,2021-07-31,08:10:36:067736,DC VOLTAGE,5V,MEDIUM,4.187837
605,2021-07-31,08:10:38:078661,DC VOLTAGE,5V,MEDIUM,4.188203
606,2021-07-31,08:10:40:092586,DC VOLTAGE,5V,MEDIUM,4.188299
607,2021-07-31,08:10:42:109676,DC VOLTAGE,5V,MEDIUM,4.188551
608,2021-07-31,08:10:44:116708,DC VOLTAGE,5V,MEDIUM,4.188905
609,2021-07-31,08:10:46:124670,DC VOLTAGE,5V,MEDIUM,4.188973
610,2021-07-31,08:10:48:137711,DC VOLTAGE,5V,MEDIUM,4.189216
611,2021-07-31,08:10:50:146738,DC VOLTAGE,5V,MEDIUM,4.189587
612,2021-07-31,08:10:52:158777,DC VOLTAGE,5V,MEDIUM,4.189697
613,2021-07-31,08:10:54:170288,DC VOLTAGE,5V,MEDIUM,4.189927
614,2021-07-31,08:10:56:181255,DC VOLTAGE,5V,MEDIUM,4.190266
615,2021-07-31,08:10:58:189894,DC VOLTAGE,5V,MEDIUM,4.190386
616,2021-07-31,08:11:00:205770,DC VOLTAGE,5V,MEDIUM,4.190596
617,2021-07-31,08:11:02:222641,DC VOLTAGE,5V,MEDIUM,4.190949
618,2021-07-31,08:11:04:237162,DC VOLTAGE,5V,MEDIUM,4.191174
619,2021-07-31,08:11:06:240093,DC VOLTAGE,5V,MEDIUM,4.191317
620,2021-07-31,08:11:08:251520,DC VOLTAGE,5V,MEDIUM,4.191641
621,2021-07-31,08:11:10:256713,DC VOLTAGE,5V,MEDIUM,4.191878
622,2021-07-31,08:11:12:271539,DC VOLTAGE,5V,MEDIUM,4.19198
623,2021-07-31,08:11:14:279772,DC VOLTAGE,5V,MEDIUM,4.19232
624,2021-07-31,08:11:16:285996,DC VOLTAGE,5V,MEDIUM,4.192535
625,2021-07-31,08:11:18:294267,DC VOLTAGE,5V,MEDIUM,4.192648
626,2021-07-31,08:11:20:297734,DC VOLTAGE,5V,MEDIUM,4.192978
627,2021-07-31,08:11:22:314802,DC VOLTAGE,5V,MEDIUM,4.193216
628,2021-07-31,08:11:24:323644,DC VOLTAGE,5V,MEDIUM,4.193325
629,2021-07-31,08:11:26:340660,DC VOLTAGE,5V,MEDIUM,4.193664
630,2021-07-31,08:11:28:354772,DC VOLTAGE,5V,MEDIUM,4.193901
631,2021-07-31,08:11:30:369624,DC VOLTAGE,5V,MEDIUM,4.194003
632,2021-07-31,08:11:32:378709,DC VOLTAGE,5V,MEDIUM,4.194248
633,2021-07-31,08:11:34:387723,DC VOLTAGE,5V,MEDIUM,4.194551
634,2021-07-31,08:11:36:392635,DC VOLTAGE,5V,MEDIUM,4.1948
635,2021-07-31,08:11:38:406785,DC VOLTAGE,5V,MEDIUM,4.194917
636,2021-07-31,08:11:40:423649,DC VOLTAGE,5V,MEDIUM,4.195249
637,2021-07-31,08:11:42:440956,DC VOLTAGE,5V,MEDIUM,4.195475
638,2021-07-31,08:11:44:447511,DC VOLTAGE,5V,MEDIUM,4.195573
639,2021-07-31,08:11:46:458465,DC VOLTAGE,5V,MEDIUM,4.195918
640,2021-07-31,08:11:48:460723,DC VOLTAGE,5V,MEDIUM,4.196122
641,2021-07-31,08:11:50:469642,DC VOLTAGE,5V,MEDIUM,4.196239
642,2021-07-31,08:11:52:484928,DC VOLTAGE,5V,MEDIUM,4.196569
643,2021-07-31,08:11:54:497865,DC VOLTAGE,5V,MEDIUM,4.196798
644,2021-07-31,08:11:56:514709,DC VOLTAGE,5V,MEDIUM,4.196908
645,2021-07-31,08:11:58:516714,DC VOLTAGE,5V,MEDIUM,4.197224
646,2021-07-31,08:12:00:531516,DC VOLTAGE,5V,MEDIUM,4.197476
647,2021-07-31,08:12:02:535401,DC VOLTAGE,5V,MEDIUM,4.197586
648,2021-07-31,08:12:04:542635,DC VOLTAGE,5V,MEDIUM,4.197916
